capacity,current_occupancy,occupancy_rate,empty_beds,is_full,food_needed,water_required,kits_per_person,volunteers_per_person,medical_kits,volunteers_required
422,239,0.566350710900474,183,0,2115,3141,0.7529535485490936,0.42578876009597444,180,101
749,490,0.6542056074766355,259,0,4883,5855,0.7725314774653623,0.44377403909735696,379,219
186,96,0.5161290322580645,90,0,826,780,0.7422854309038809,0.25382966686212216,74,24
847,455,0.5371900826446281,392,0,2821,4038,0.6268869666000417,0.5391719859505266,285,244
110,85,0.7727272727272727,25,0,594,928,0.7178545942144209,0.5472691568533925,60,44
821,502,0.6114494518879415,319,0,3241,6645,0.7456917424437053,0.44290971895512,372,223
406,241,0.5935960591133005,165,0,2073,2812,0.7092723137581372,0.5167124897463842,170,123
439,131,0.2984054669703872,308,0,848,1324,0.6450894001408536,0.5804736467260945,82,75
361,64,0.1772853185595568,297,0,605,689,0.6014346983086172,0.5551872399653381,38,35
463,224,0.4838012958963283,239,0,2315,2041,0.6283299853531285,0.5682773629664636,140,128
934,607,0.6498929336188437,327,0,5716,6090,0.5601543917630241,0.5036029540296074,338,304
342,225,0.6578947368421053,117,0,1351,2383,0.5985602672048259,0.5212784003010462,132,117
834,450,0.539568345323741,384,0,4424,4409,0.6848395511099742,0.3668672286093955,308,164
871,473,0.5430539609644087,398,0,4607,6312,0.6647994085341333,0.505307532675862,313,239
899,648,0.7208008898776418,251,0,6881,7039,0.6707384983079275,0.42637592085114095,434,276
157,114,0.7261146496815286,43,0,705,922,0.8160246602691494,0.4542032007228682,93,53
623,410,0.6581059390048154,213,0,3461,5717,0.6684931470989277,0.3229557360188039,276,132
291,110,0.37800687285223367,181,0,679,1504,0.8423608715093138,0.3155617681513415,92,35
801,183,0.22846441947565543,618,0,1166,1785,0.7053413584206057,0.36163097954484713,128,67
304,259,0.8519736842105263,45,0,1801,2765,0.66577988306647,0.38449722411016474,175,99
648,314,0.4845679012345679,334,0,3365,2935,0.7856027937396683,0.5676109644418142,247,176
417,204,0.4892086330935252,213,0,1663,2360,0.7850568429540226,0.4075710972562835,160,82
267,152,0.5692883895131086,115,0,1046,1259,0.8711858984499621,0.3717975615858744,133,56
691,438,0.6338639652677279,253,0,2800,4395,0.8978688966386206,0.43631701327078404,392,189
616,137,0.2224025974025974,479,0,1210,1837,0.6237717682699513,0.3302490316436896,87,45
704,445,0.6321022727272727,259,0,2849,4866,0.7079122721943879,0.4451995501608985,313,197
250,42,0.168,208,0,376,530,0.7925781357876276,0.3399093060484708,29,12
535,396,0.7401869158878505,139,0,3092,5062,0.7786730471147073,0.5765009095117439,305,227
203,49,0.2413793103448276,154,0,392,633,0.7089224116987617,0.3572127349161079,35,16
50,32,0.64,18,0,305,443,0.7644355539374785,0.35713820930928614,22,12
367,169,0.4604904632152589,198,0,1427,2054,0.6229174743102451,0.45885626082343656,107,76
276,201,0.7282608695652174,75,0,1685,2020,0.6198534359769834,0.5464880743618679,123,107
911,61,0.06695938529088913,850,0,436,491,0.5638456625722028,0.4027957244845216,31,25
539,331,0.614100185528757,208,0,3332,3494,0.6689652881525294,0.4179211689369956,220,138
646,167,0.2585139318885449,479,0,1110,2084,0.6522732270699578,0.5588056369822872,109,92
213,133,0.6244131455399061,80,0,1068,1287,0.8137925698705359,0.4209761688125428,107,55
821,755,0.9196102314250914,66,0,5645,7264,0.8378218295646012,0.41491638733361136,636,314
438,83,0.18949771689497716,355,0,536,1040,0.8906902106131802,0.4329437842699072,73,35
540,144,0.26666666666666666,396,0,934,1355,0.6704888674201106,0.5529558639791419,93,79
693,601,0.8672438672438673,92,0,3675,7713,0.8787582334795725,0.496873496976135,530,298
803,591,0.7359900373599004,212,0,5638,7997,0.7872711316493421,0.3295548387561081,466,195
452,366,0.8097345132743363,86,0,2334,3584,0.6301899197898428,0.3186119514330668,228,116
97,78,0.8041237113402062,19,0,633,924,0.8460063174566678,0.5338831638946199,67,41
364,250,0.6868131868131868,114,0,2382,3239,0.5521670150676228,0.3217117361189667,138,78
164,149,0.9085365853658537,15,0,1258,1883,0.8781290839448153,0.4914433305927392,130,72
270,251,0.9296296296296296,19,0,2722,2811,0.7086834877538657,0.531520650046557,177,135
332,325,0.9789156626506024,7,0,3032,3647,0.6294609224228844,0.579352996657627,205,188
80,32,0.4,48,0,243,435,0.8516050084351761,0.3524102097932317,27,9
281,101,0.3594306049822064,180,0,835,1049,0.8023658720975847,0.558765556390207,83,56
227,89,0.3920704845814978,138,0,683,1066,0.7076013678981525,0.39252499035134464,61,36
526,395,0.7509505703422054,131,0,3719,3528,0.5643103277740084,0.2673664016967307,222,107
898,101,0.11247216035634744,797,0,1077,1306,0.7440764394302678,0.49193298187828094,75,48
469,245,0.5223880597014925,224,0,1630,2665,0.6844198199057616,0.43153554742739764,168,104
125,93,0.744,32,0,770,825,0.5879707268038106,0.43167860338313824,52,40
652,458,0.7024539877300614,194,0,4463,6257,0.6833111526920367,0.448601302296321,309,206
840,511,0.6083333333333333,329,0,3606,6453,0.8013737292643036,0.41741268093714456,409,214
779,199,0.2554557124518614,580,0,2002,2022,0.7250320022805397,0.5016527437443549,142,100
681,399,0.5859030837004405,282,0,2649,3947,0.8157331329852389,0.504286963240277,325,200
628,205,0.32643312101910826,423,0,1432,2527,0.82167163073666,0.5779187622741613,169,119
360,92,0.25555555555555554,268,0,557,998,0.5627856135458689,0.3031333620173773,53,27
740,370,0.5,370,0,3474,3336,0.5856432253077829,0.45796171489909565,214,170
917,183,0.19956379498364232,734,0,1587,2247,0.7512401751610416,0.2550064211554188,136,47
558,482,0.8637992831541219,76,0,2977,5177,0.5879528215025183,0.3476915755698292,281,168
92,64,0.6956521739130435,28,0,533,830,0.8324866363741767,0.5515540751308567,54,33
338,103,0.3047337278106509,235,0,679,1383,0.667557566478469,0.46992644107626025,69,47
412,74,0.1796116504854369,338,0,489,696,0.762254633569287,0.41784759129455173,56,30
122,104,0.8524590163934426,18,0,782,1106,0.7638462842021598,0.3381199224031082,77,33
153,82,0.5359477124183006,71,0,901,832,0.6171474720194574,0.4258995066397768,50,35
320,314,0.98125,6,0,2327,4050,0.8795163379757742,0.43636274860438057,277,137
500,446,0.892,54,0,3385,4956,0.6395923639681693,0.38983451689711046,283,174
917,328,0.35768811341330425,589,0,2747,3194,0.59654442388982,0.4768749250422677,193,154
974,553,0.5677618069815195,421,0,5348,7339,0.7215806176083471,0.5062311920601065,395,279
503,143,0.28429423459244535,360,0,1002,1803,0.7658694911766055,0.5461805168324646,111,77
92,47,0.5108695652173914,45,0,394,635,0.6444934607118941,0.49164471875047955,33,21
957,918,0.9592476489028213,39,0,9198,11925,0.7873472563720778,0.5551636934863696,717,509
140,72,0.5142857142857142,68,0,674,982,0.5824337209372243,0.5628215013873822,39,40
328,204,0.6219512195121951,124,0,1692,1946,0.643755968267863,0.35629993403259136,132,72
341,230,0.6744868035190615,111,0,1710,2582,0.8764634117236078,0.36051677039903274,202,82
909,386,0.42464246424642466,523,0,2690,3130,0.7262205166283053,0.5361456050009237,277,207
155,56,0.36129032258064514,99,0,471,645,0.7139038721595657,0.5843872029075445,39,31
534,68,0.12734082397003746,466,0,667,655,0.6340670481461744,0.5783277724320917,44,39
836,70,0.08373205741626795,766,0,552,674,0.8632169068017325,0.5397692879940907,58,37
539,442,0.8200371057513914,97,0,3382,5425,0.6682256078168707,0.5855753537398558,294,259
123,94,0.7642276422764228,29,0,1006,896,0.8543540112666722,0.44959719047718333,78,42
472,97,0.2055084745762712,375,0,1004,932,0.5982855547522306,0.27430842995437404,57,24
366,136,0.37158469945355194,230,0,1445,1720,0.7356132899067012,0.4085535829856809,99,55
597,477,0.7989949748743719,120,0,4542,3966,0.6370260381826323,0.33348793136264104,303,158
353,55,0.1558073654390935,298,0,403,609,0.5708694659836642,0.3286906655238094,31,19
811,539,0.6646115906288532,272,0,3682,4593,0.8909824497481438,0.4464361390032363,481,238
441,168,0.38095238095238093,273,0,1029,1851,0.599128194794628,0.25771619658758166,98,44
690,91,0.1318840579710145,599,0,933,1276,0.5965431017102308,0.41567327432367007,56,36
828,324,0.391304347826087,504,0,3272,3249,0.8544330111158116,0.36078958963474306,276,117
438,381,0.8698630136986302,57,0,3132,3710,0.5699649350821336,0.3315233870659597,214,126
946,695,0.7346723044397463,251,0,7395,9562,0.7167168760470346,0.29266013551263514,499,204
455,353,0.7758241758241758,102,0,3026,4362,0.6933096585981781,0.32731060917232185,243,115
277,124,0.44765342960288806,153,0,867,1386,0.8384055299617534,0.4303715921977428,102,53
164,78,0.47560975609756095,86,0,624,764,0.8181000340826341,0.4576086981925559,61,34
921,722,0.7839305103148752,199,0,4544,6839,0.737902873845011,0.35987949022424615,535,260
866,72,0.08314087759815242,794,0,737,995,0.8719562999611461,0.4021541051333812,64,28
476,224,0.47058823529411764,252,0,1613,3089,0.6130515337237495,0.44723158211817493,134,99
53,38,0.7169811320754716,15,0,397,384,0.7167066836931614,0.3354014981818578,25,13
910,256,0.2813186813186813,654,0,1944,3203,0.5733520595803994,0.35195574702184984,142,90
515,357,0.6932038834951456,158,0,3193,4429,0.6553460859901719,0.5179695027528111,236,185
800,759,0.94875,41,0,6946,10298,0.7308523286362396,0.3018737212785208,555,229
778,320,0.41131105398457585,458,0,2799,3439,0.5912509516160611,0.2684712600094996,190,84
763,107,0.1402359108781127,656,0,1039,1368,0.8598977731562776,0.47068436405098957,93,50
266,107,0.40225563909774437,159,0,1127,1363,0.5623303761512964,0.5616847521618172,63,61
815,691,0.8478527607361963,124,0,4690,8855,0.6779657486135414,0.52174815128273,470,361
393,253,0.6437659033078881,140,0,1617,2035,0.682673819001701,0.5273699811710382,174,132
880,97,0.11022727272727273,783,0,603,847,0.8453057139364455,0.3465910452955342,86,33
297,126,0.42424242424242425,171,0,1253,1512,0.7068952592963615,0.3966199193447227,91,48
338,39,0.11538461538461539,299,0,280,469,0.8532543569735496,0.576937471090581,32,21
781,217,0.27784891165172854,564,0,1671,2832,0.5626142913995218,0.4489820111574136,121,99
928,840,0.9051724137931034,88,0,5414,9117,0.8253276311834655,0.3084084514128673,691,258
977,646,0.661207778915046,331,0,5873,8013,0.7236874845711553,0.40306881182171056,466,259
759,431,0.5678524374176548,328,0,4581,5442,0.8335308245360367,0.3057062465110956,360,131
178,89,0.5,89,0,907,823,0.6118083521382215,0.402986171565711,56,35
149,78,0.5234899328859061,71,0,522,680,0.8308712295164196,0.4201345532935673,59,33
595,174,0.292436974789916,421,0,1886,2152,0.7451108297602946,0.5818912844850634,131,101
320,62,0.19375,258,0,491,691,0.6397687615891994,0.30329977907486527,34,19
623,276,0.44301765650080255,347,0,1925,3093,0.6621305675155996,0.516576965861894,183,142
693,643,0.9278499278499278,50,0,4388,6200,0.8108414073652932,0.5971692918043363,522,382
144,127,0.8819444444444444,17,0,1148,1428,0.7004993655001246,0.2998097727299712,90,38
63,31,0.49206349206349204,32,0,342,309,0.7767507965939848,0.5043625235128143,24,15
385,235,0.6103896103896104,150,0,2443,2181,0.7986509135407951,0.33673025045443694,186,77
141,63,0.44680851063829785,78,0,403,761,0.7405460413749814,0.5447903839945523,45,31
581,213,0.36660929432013767,368,0,1640,2738,0.8036336794612757,0.5170111160457862,170,110
664,393,0.5918674698795181,271,0,2856,5011,0.6599368800267018,0.272328623711128,260,106
654,94,0.1437308868501529,560,0,906,947,0.7297173366056394,0.4614470264055346,67,44
661,433,0.6550680786686838,228,0,4737,5219,0.6212869298488766,0.29354829854927805,267,127
292,39,0.13356164383561644,253,0,269,441,0.5553973413294604,0.40663940748700844,21,17
234,132,0.5641025641025641,102,0,987,1708,0.7436077287946314,0.298524262448961,99,38
585,183,0.3128205128205128,402,0,1861,2253,0.743277336420674,0.5200899781083215,135,95
618,104,0.16828478964401294,514,0,784,1157,0.722116565093097,0.5722982139879265,77,59
925,837,0.9048648648648648,88,0,8841,8820,0.5808401951779344,0.41401105037400804,486,346
375,33,0.088,342,0,277,441,0.5537427030911855,0.4011465066055416,18,12
86,30,0.3488372093023256,56,0,296,242,0.5863094162555482,0.4478445430317135,15,14
687,151,0.2197962154294032,536,0,1409,1355,0.7033353685785989,0.4930815182460587,103,75
201,170,0.845771144278607,31,0,1158,1597,0.6271066687391755,0.4227424905584586,106,72
805,138,0.17142857142857143,667,0,1280,1502,0.663260532674995,0.4060886449947738,94,56
476,383,0.8046218487394958,93,0,3099,4698,0.5624976839381932,0.514361307971477,215,195
404,129,0.3193069306930693,275,0,906,1559,0.8696912277361268,0.4844973729768791,111,63
322,83,0.2577639751552795,239,0,691,788,0.7197736392861686,0.49630507460188467,57,41
897,347,0.38684503901895206,550,0,2733,3090,0.7596801431903942,0.43992044190895546,259,152
745,72,0.09664429530201342,673,0,458,805,0.7013567951116139,0.5142901467224235,49,35
158,44,0.27848101265822783,114,0,286,357,0.7842703736265975,0.4524616035486788,28,21
394,200,0.5076142131979695,194,0,1340,1706,0.7555412625424716,0.4619583627131759,149,91
613,65,0.10603588907014681,548,0,530,820,0.8061166437717151,0.5932337723466601,49,36
50,42,0.84,8,0,273,385,0.7949850696492871,0.3336685944891491,31,13
357,195,0.5462184873949579,162,0,1594,1826,0.7947382719391745,0.44772883497936156,153,86
996,56,0.05622489959839357,940,0,566,679,0.7106028804295095,0.576843742678539,41,29
748,295,0.39438502673796794,453,0,2358,2507,0.5774553808263273,0.5976400044938883,172,176
611,47,0.07692307692307693,564,0,489,472,0.8085376283791811,0.5473959330820082,39,25
886,367,0.4142212189616253,519,0,2575,3728,0.7272611319684368,0.37501403721972637,268,135
475,263,0.5536842105263158,212,0,2448,2206,0.7891438945442829,0.31140262994261175,208,81
613,59,0.09624796084828711,554,0,467,804,0.801562129189825,0.3822833385154169,48,22
654,347,0.5305810397553516,307,0,3159,3074,0.8097055007368703,0.4280245083803132,278,149
206,115,0.558252427184466,91,0,770,1314,0.5673373090986346,0.2708322863662575,67,30
446,314,0.7040358744394619,132,0,3270,3433,0.6290758294890197,0.49301635293450674,199,155
370,214,0.5783783783783784,156,0,1911,2647,0.8526573530642045,0.5975820109698995,181,130
496,433,0.8729838709677419,63,0,2782,5325,0.5799207137745479,0.4598534365270128,252,199
863,347,0.4020857473928158,516,0,2591,4168,0.7856146135335293,0.5571154021245313,268,192
479,452,0.9436325678496869,27,0,2851,4245,0.6756543723048622,0.40612261704018526,302,182
165,139,0.8424242424242424,26,0,1523,1369,0.8198024748810836,0.39834887297688004,111,55
284,167,0.5880281690140845,117,0,1480,1693,0.7240739967628438,0.31007825685021473,120,52
725,419,0.5779310344827586,306,0,3437,5710,0.8246134453364922,0.4462975884174911,346,187
684,275,0.402046783625731,409,0,2889,2880,0.785808759146162,0.5743307702278184,216,158
544,482,0.8860294117647058,62,0,4757,6158,0.7873499537904047,0.36010678313741573,379,172
740,643,0.8689189189189189,97,0,4266,8208,0.7845118293866145,0.3337303937692627,503,213
447,217,0.4854586129753915,230,0,1979,2047,0.7666876484871924,0.40268647191846335,166,88
195,43,0.2205128205128205,152,0,315,477,0.6526178603991796,0.5653181093825559,28,23
477,423,0.8867924528301887,54,0,3349,4407,0.6395658604432259,0.4635579289358091,269,196
82,49,0.5975609756097561,33,0,405,635,0.8372675812070838,0.49179577165604976,46,23
920,327,0.35543478260869565,593,0,2820,3988,0.630817222956373,0.49529115549869973,207,162
994,359,0.3611670020120724,635,0,3948,4437,0.5566228613741505,0.32142147744457383,199,115
534,120,0.2247191011235955,414,0,764,1650,0.5820144713459735,0.3995271632914703,67,47
639,355,0.5555555555555556,284,0,2432,4300,0.5777459560098389,0.4835199455339497,204,171
636,438,0.6886792452830188,198,0,4182,4014,0.6902817652535911,0.28184649642162735,298,123
575,375,0.6521739130434783,200,0,3941,3437,0.7935564096678814,0.26241029404687427,300,99
693,499,0.7200577200577201,194,0,5250,6685,0.8833901825335608,0.45414717277978345,442,226
219,202,0.9223744292237442,17,0,1933,2091,0.7577880903157946,0.5779144177664539,154,116
562,182,0.3238434163701068,380,0,1318,2507,0.6331311169187609,0.4969275962130357,114,90
360,87,0.24166666666666667,273,0,721,976,0.7679908602479296,0.5283449826893193,67,45
367,184,0.5013623978201635,183,0,1243,1635,0.6814788569574441,0.32739218689147775,122,62
84,37,0.44047619047619047,47,0,401,384,0.5585663735220944,0.5806676332462356,20,22
490,164,0.3346938775510204,326,0,1777,1959,0.7192680659647067,0.4911707122100478,114,81
916,186,0.20305676855895197,730,0,1417,2564,0.5720147624831089,0.5340617519465091,105,98
712,363,0.5098314606741573,349,0,3870,3164,0.8943096851448566,0.418433398292949,326,153
958,351,0.3663883089770355,607,0,3834,4119,0.6014597116113555,0.30166044512069085,212,106
139,105,0.7553956834532374,34,0,913,1181,0.5848978656989872,0.5007161462361504,61,53
413,356,0.8619854721549637,57,0,2233,4953,0.5727736532275889,0.3124422949076948,204,111
784,167,0.21301020408163265,617,0,1800,1806,0.725958222868051,0.28555167528243114,120,47
176,137,0.7784090909090909,39,0,1138,1490,0.5609977903051179,0.5209936577996006,78,71
181,95,0.5248618784530387,86,0,954,1104,0.7188085303853093,0.2834866960825037,63,28
639,214,0.3348982785602504,425,0,1537,2743,0.8719538065630614,0.5688209282545162,186,123
772,196,0.2538860103626943,576,0,1500,2733,0.5741313750788868,0.4780421783149076,109,94
734,611,0.832425068119891,123,0,6461,7436,0.6181992960947028,0.37658710764902303,376,229
784,634,0.8086734693877551,150,0,6391,5447,0.8018743722437843,0.5184321549460957,508,329
481,157,0.3264033264033264,324,0,1218,1383,0.6934623173699046,0.2650921506633544,108,41
728,480,0.6593406593406593,248,0,3612,5753,0.5998310966509708,0.4369782903429247,285,211
776,595,0.7667525773195877,181,0,5259,6895,0.8795312611415624,0.48372883671101363,524,286
401,305,0.7605985037406484,96,0,2521,2981,0.7152735623351849,0.492266028562832,217,149
782,566,0.7237851662404092,216,0,4365,6305,0.7963890211405201,0.32702388818932104,449,186
941,545,0.5791710945802337,396,0,3955,7190,0.8919083789144362,0.3791747427969212,485,205
164,115,0.7012195121951219,49,0,703,921,0.5624088855501199,0.5800077016825445,64,68
621,174,0.28019323671497587,447,0,1611,2244,0.8926948944277401,0.4750530188634071,151,83
273,211,0.7728937728937729,62,0,2090,1973,0.5504900365822487,0.2942705871706414,119,62
707,40,0.056577086280056574,667,0,311,336,0.7519363274048594,0.2626228251672743,29,13
125,67,0.536,58,0,734,928,0.7864035634035317,0.29010170163603394,51,18
947,506,0.5343189017951425,441,0,4079,5202,0.5915713482961719,0.3133128611633361,300,159
517,251,0.48549323017408125,266,0,1868,2017,0.8029612477023171,0.5125351692321736,200,128
909,506,0.5566556655665567,403,0,5494,6410,0.7341408608521639,0.4571104952338094,373,231
193,32,0.16580310880829016,161,0,188,318,0.764136775443307,0.5606565831545184,24,18
447,121,0.27069351230425054,326,0,809,1265,0.689799802447245,0.5895919992083075,85,71
210,151,0.719047619047619,59,0,1585,1806,0.7516880884189792,0.2771544108599289,113,42
131,98,0.7480916030534351,33,0,1011,900,0.6204219428019608,0.500717552374644,59,49
291,124,0.4261168384879725,167,0,827,1475,0.8065873793871279,0.4729037127845134,96,58
883,495,0.5605889014722537,388,0,5233,6123,0.8330928778895723,0.36744171372309964,409,181
443,405,0.9142212189616253,38,0,2941,5548,0.7672178417604903,0.5221307561683487,310,212
172,118,0.686046511627907,54,0,1274,1192,0.712163420092871,0.40400215633027675,83,46
791,680,0.8596713021491783,111,0,4225,8173,0.716517757142895,0.2532395732348113,488,172
425,295,0.6941176470588235,130,0,1780,3585,0.6754679091875375,0.3744803244561564,198,110
183,151,0.825136612021858,32,0,1162,1292,0.6588566426712733,0.5741458001398201,98,87
912,488,0.5350877192982456,424,0,5229,4406,0.8554359042148776,0.4254243492642036,419,208
362,296,0.8176795580110497,66,0,2806,2763,0.6048061167486547,0.5919455321861131,173,174
264,97,0.36742424242424243,167,0,710,890,0.8445358828330872,0.5851968529618077,83,56
312,208,0.6666666666666666,104,0,1959,2331,0.6975620387828517,0.566053283241895,148,119
571,569,0.9964973730297724,2,0,5108,5161,0.625203335814619,0.31350130149999805,356,179
283,209,0.7385159010600707,74,0,1772,2848,0.7455208168692734,0.37824237571037933,159,78
728,606,0.8324175824175825,122,0,4421,6144,0.5962320818259143,0.4879969485950192,358,295
560,558,0.9964285714285714,2,0,3921,4539,0.6646066824080362,0.33751455381045914,367,189
193,139,0.7202072538860104,54,0,1473,1735,0.8680463566035483,0.28010080590605774,119,37
353,137,0.3881019830028329,216,0,1271,1295,0.721833007891481,0.4474648766920629,95,60
859,602,0.7008149010477299,257,0,4857,6809,0.8538311034820447,0.315604680286323,514,191
708,183,0.2584745762711864,525,0,1954,2345,0.8432976703450978,0.5439794252015699,155,100
550,321,0.5836363636363636,229,0,3428,4031,0.577676357821063,0.5050130040309337,181,162
88,69,0.7840909090909091,19,0,713,842,0.8022291918447433,0.3744442380674923,56,26
588,532,0.9047619047619048,56,0,4090,4452,0.8375971330706673,0.39087750473888105,444,206
588,164,0.2789115646258503,424,0,1503,1689,0.642225734254892,0.5352103844316733,105,88
155,46,0.2967741935483871,109,0,357,418,0.7242040791828762,0.4856123392924606,35,20
341,310,0.9090909090909091,31,0,2936,2958,0.7523227382427928,0.5973496495078298,232,185
363,319,0.8787878787878788,44,0,2799,3153,0.5623264220843989,0.5635359916240986,182,178
754,738,0.9787798408488063,16,0,7451,9067,0.5856477647574705,0.2822633500624095,436,207
607,441,0.7265238879736409,166,0,3478,5639,0.5733795969353066,0.37883162847715673,253,166
412,309,0.75,103,0,3152,4325,0.8619423507787118,0.5528658453558597,268,170
152,144,0.9473684210526315,8,0,1100,1173,0.5998810773343966,0.4757894259601668,83,67
944,247,0.2616525423728814,697,0,1868,2696,0.7448266325412012,0.5136399041671017,186,127
718,659,0.9178272980501393,59,0,5117,8035,0.7833377387976058,0.2742292360251073,515,179
583,59,0.10120068610634649,524,0,528,626,0.7403226668035312,0.48179479893436383,46,27
869,361,0.4154200230149597,508,0,2415,4986,0.6223648958165439,0.4620509893485325,227,165
357,152,0.4257703081232493,205,0,1622,1977,0.8316057612480184,0.41064056042150426,126,63
717,439,0.6122733612273361,278,0,3488,4234,0.8701682218548237,0.49883513398848256,383,218
91,49,0.5384615384615384,42,0,325,422,0.8754648320198064,0.3358056049359237,46,16
394,200,0.5076142131979695,194,0,1860,2772,0.8270040984885685,0.37557204216066,164,74
697,208,0.2984218077474892,489,0,1959,1914,0.6464403533123406,0.40463049690153235,131,85
633,56,0.08846761453396525,577,0,446,460,0.5587762712257857,0.5649352084472884,30,32
832,434,0.5216346153846154,398,0,2904,4472,0.5894690156898625,0.5861024289682418,254,253
539,350,0.6493506493506493,189,0,3826,3372,0.6257815338091826,0.34689031349263055,219,120
519,311,0.5992292870905588,208,0,2561,2521,0.8566489259405464,0.5068733414705457,266,158
773,739,0.9560155239327296,34,0,6508,9529,0.7762245458852962,0.2934390295933513,576,216
465,77,0.16559139784946236,388,0,716,707,0.7813009429018428,0.32383169271402146,58,25
212,64,0.3018867924528302,148,0,418,735,0.7824758516147696,0.4208805102160349,52,25
456,148,0.32456140350877194,308,0,1324,1666,0.6318272698191155,0.32169146792193604,92,48
549,503,0.9162112932604736,46,0,3918,4960,0.7184019932844391,0.43248851342968864,361,217
960,427,0.44479166666666664,533,0,4234,4615,0.5628424170540001,0.5647232501061532,242,241
509,325,0.6385068762278978,184,0,2456,3766,0.7976207452188939,0.4498695690026142,261,147
190,89,0.46842105263157896,101,0,690,850,0.6928334008636924,0.30181339375929783,61,26
365,362,0.9917808219178083,3,0,2241,2920,0.6840524102509553,0.3477130365448931,247,124
983,403,0.40996948118006105,580,0,3225,5566,0.6894675890961963,0.35560622383771806,278,141
521,372,0.7140115163147792,149,0,2432,5026,0.8342545131616189,0.5837964277017917,313,216
62,34,0.5483870967741935,28,0,279,451,0.776388881787301,0.534405689332127,28,18
428,379,0.8855140186915887,49,0,3866,4663,0.8505914254410868,0.45086522921587124,322,168
135,43,0.31851851851851853,92,0,295,384,0.8195141213110776,0.4264228272885562,40,16
483,298,0.6169772256728778,185,0,2220,3478,0.5944721816829707,0.40636087154393824,173,119
150,114,0.76,36,0,839,1475,0.6819750274784265,0.42210158525144315,77,48
876,826,0.9429223744292238,50,0,6605,7540,0.8725813151926999,0.40528810035420837,720,334
543,230,0.42357274401473294,313,0,1771,2859,0.7126923767589773,0.3145762336927476,163,73
816,748,0.9166666666666666,68,0,7780,6102,0.6214154361202484,0.318731734959377,464,238
711,427,0.60056258790436,284,0,4478,5792,0.5629323366595991,0.3811775092642456,240,162
265,181,0.6830188679245283,84,0,1644,2029,0.8737622504165954,0.46892652327380246,157,84
844,141,0.1670616113744076,703,0,1240,1281,0.6542476662149772,0.29969065416059437,91,42
439,352,0.8018223234624146,87,0,3863,4220,0.8782340036518514,0.5717996859729071,308,201
145,62,0.42758620689655175,83,0,549,677,0.6814100981272473,0.30744096439392643,40,17
719,664,0.9235048678720446,55,0,4496,6218,0.7353904341711431,0.5301931763294003,488,351
811,248,0.30579531442663377,563,0,1590,2409,0.7239478590309538,0.5979638120346158,177,148
295,222,0.752542372881356,73,0,1733,1987,0.6363546091711978,0.378973220307919,141,83
110,107,0.9727272727272728,3,0,868,1121,0.8148028646803285,0.5569604436548861,85,59
240,148,0.6166666666666667,92,0,1245,1620,0.5998121394268607,0.45006660555787303,88,66
928,247,0.2661637931034483,681,0,2061,3127,0.7966643709887263,0.46886281353848236,199,115
463,69,0.1490280777537797,394,0,653,632,0.6295199306859914,0.26556709304211923,47,16
902,701,0.7771618625277162,201,0,4608,6867,0.8760265249260789,0.5854037613929836,611,410
666,265,0.3978978978978979,401,0,2590,3653,0.7506219151564674,0.2535481272780985,200,67
225,108,0.48,117,0,941,1129,0.6775390378626811,0.26197706267957976,71,27
623,502,0.8057784911717496,121,0,4274,5036,0.6417583908777159,0.32693578396561296,324,163
660,653,0.9893939393939394,7,0,6165,6767,0.5923891006243557,0.30940511320027075,384,200
315,298,0.946031746031746,17,0,2467,3308,0.7441389712679464,0.3859302256434259,220,113
655,35,0.05343511450381679,620,0,360,421,0.665900438317337,0.5289384177975565,23,19
398,210,0.5276381909547738,188,0,1613,2072,0.5665359002957651,0.3982310844842838,117,84
927,427,0.46062567421790723,500,0,2580,5503,0.7842170018335868,0.3527505503128862,332,150
216,137,0.6342592592592593,79,0,948,1886,0.6776646580779687,0.2666150465641805,93,37
870,79,0.09080459770114943,791,0,507,752,0.6463057789452304,0.44529000092612336,51,36
254,222,0.8740157480314961,32,0,1366,2269,0.8209140736329932,0.5515255978010196,179,121
712,255,0.35814606741573035,457,0,2187,2838,0.6273406926613887,0.5855805132559501,160,148
857,337,0.39323220536756126,520,0,3275,4199,0.8093947075781504,0.5659106572689919,275,189
863,370,0.4287369640787949,493,0,3896,3209,0.5608658970416567,0.4091201547707447,206,150
531,274,0.5160075329566854,257,0,2986,2878,0.7336692602760533,0.5915011345760914,203,160
63,43,0.6825396825396826,20,0,380,541,0.6062130619038478,0.40542457949044175,23,17
468,194,0.41452991452991456,274,0,2105,1793,0.5710805588705442,0.44227995006687637,108,84
999,715,0.7157157157157157,284,0,7772,8282,0.6354229974403591,0.5849640552196724,454,419
186,43,0.23118279569892472,143,0,464,361,0.8882433000433927,0.4772075484718992,38,19
996,691,0.6937751004016064,305,0,5936,9641,0.7661312850624687,0.5152372363615463,529,357
247,134,0.5425101214574899,113,0,1060,1370,0.7106392082407351,0.45016573538883375,93,61
808,101,0.125,707,0,1076,1225,0.5683357640474753,0.4984603348100736,56,51
650,151,0.2323076923076923,499,0,1264,1540,0.5524425287939614,0.4555637094208451,86,69
589,247,0.41935483870967744,342,0,1820,2539,0.804936069386514,0.29480019334278357,200,73
697,570,0.8177905308464849,127,0,6067,5803,0.5772850127661496,0.41228497441457435,332,236
